chapter,shlok,text,id,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
8,19," O son of Prtha, after being born again and again, that very multitude of beings disappears in spite of itself at the approach of night. It comes to life at the approach of day.

 This same multitude of beings, being born again and again, is dissolved, helplessly, O Arjuna (into the Unmanifested) at the coming of the night and comes forth at the coming of the day.

 O son of Prtha, bhutva, after being born again and again at the approach of day; sah eva, that very-not any other; bhutagramah, multitude of beings, consisting of the moving and the non-moving objects that existed in the earlier cycle of creation; praliyate, disappears repeatedly; avasah, in spinte of itself, [For they are impelled by their own defects] without any independence whatever; ratri-agame, at the approach of night, at the close of the day. Prabhavati, it comes to life, verily in spite of itself; ahar-agame, at the approach of day.
The means for the attainment of that Immutable which was introduced has been pointed out in, 'He who departs by leaving the body while uttering the single syllable, viz Om, which is Brahman, ' etc. (13). Now, with a vies to indicating the real nature of that very Immutable, this is being said-that It is to be reached through this path of yoga:",8.19,"['after', 'that', 'at', 'approach', 'comes to', 'at', 'approach', 'This', 'help', 'into', 'at', 'coming', 'comes', 'at', 'coming', 'after', 'at', 'approach', 'that', 'in', 'in spinte', 'without', 'dependence', 'at', 'approach', 'at', 'close', 'comes to', 'at', 'approach', 'means', 'attain', 'that', 'mu', 'introduce', 'point', 'out in', 'with', 'vies to indicat', 'nature', 'that', 'mu', 'this', 'reached through this path']",44,"['approach', 'comes to', 'approach', 'help', 'coming', 'comes', 'coming', 'approach', 'in spinte', 'dependence', 'approach', 'close', 'comes to', 'approach', 'means', 'attain', 'mu', 'introduce', 'point', 'out in', 'vies to indicat', 'nature', 'mu', 'reached through this path']","['comes to', 'coming', 'comes', 'coming', 'comes to', 'vies to indicat', 'reached through this path']",24,7
8,20," But distinct from that Unmanifested is the other eternal unmainfest Reality, who does not get destroyed when all beings get destroyed.

 But verily there exists, higher than this Unmanifested, another unmanifested Eternal, which is not destroyed when all beings are destroyed.

 He is parah, distinct, different;-From what?-tasmat, from that aforesaid (Unmanifested).
The word tu, but, is meant for showing the distinction of the Immutable that is going to be spoken of from the Unmanifested.
He is bhavah, the Reality, the supreme Brahman called the Immutable.
 
Even though different, there is the possibility of similarlity of characteristics. Hence, for obviating this the Lord says: anyah, the other, of a different characteristic, and He is the Immutable which is beyond the range of the organs. It has been said that He is distinct from that. From what, again is He distinct? Avyaktat, from the Unmaifested spoken of earlier, which is the seed of the multitude of beings, and which is characterized as ignorance (avidya) [Ast. adds, 'anyah vilaksanah, bhavah ityabhiprayah: The meaning is that the Reality is different and distinct (form that Unmanifested).-Tr.] He is sanatnah, eternal.
Bhavah, the Reality; yah sah, who is such; na, does not; vinasyati, get destroyed; when sarvesu bhutesu, all beings, beginning from Brahma; nasyatsu, get destroyed.",8.20,"['distinct from that', 'higher', 'this', 'From', 'from that', 'showing', 'mu', 'from', 'this', 'beyond', 'range', 'from that', 'From', 'distinct', 'from', 'seed', 'add', 'distinct', 'form that', 'from']",20,"['distinct from that', 'higher', 'from that', 'showing', 'mu', 'range', 'from that', 'distinct', 'seed', 'add', 'distinct', 'form that']","['showing', 'add']",12,2
8,21," He who has been mentioned as the Unmanifested, the Immutable, they call Him the supreme Goal. That is the supreme abode of Mine, reaching which they do not return.

 What is called the Unmanifested and the Imperishable, That they say is the highest goal. They who reach It do not return (to this Samsara). That is My highest abode (place or state).

 He Himself who has been uktah, meantioned; as avyaktah, Unmanifest; the aksarah, Immutable; ahuh, they call; tam, Him-that very unmanifest Reality which is termed as the Immutable; the paramam, supreme; gatim, Goal. Tat, That; is the paramam, supreme; dhama, abode, i.e. the supreme State; mama, of Mine, of Visnu; yam prapya, reaching which Reality; na nivartante, they do not return to the worldly state.
The means for gaining That is being stated:",8.21,"['mu', 'Goal', 'That', 'abode', 'reaching', 'return', 'highest goal', 'reach', 'return', 'to this', 'That', 'highest', 'mu', 'that', 'mu', 'Goal', 'That', 'reaching', 'to', 'ly', 'means', 'gain', 'That']",23,"['mu', 'Goal', 'abode', 'reaching', 'return', 'highest goal', 'reach', 'return', 'to this', 'highest', 'mu', 'mu', 'Goal', 'reaching', 'ly', 'means', 'gain']","['reaching', 'reaching']",17,2
8,22," O son of Prtha, that supreme Person-in whom are included (all) the beings and by whom all this is pervaded-is, indeed, reached through one-pointed devotion.

 That highest Purusha, O Arjuna, is attainable by unswerving devotion to Him alone within Whom all beings dwell and by Whom all this is pervaded.

 O son of Prtha, sah, that; parah purusah, supreme, unsurpassable Person-(the word purusa) derived in the sense of 'residing in the heart' or 'all-pervasiveness'; that Person, compared to whom there is nothing superior-; yasya, in whom, in which Person; antahsthani, are included; bhutani, (all) the beings which are Its products-for a product remains inherent in its cause; and yena, by whom, by which Person; tatam, is pervaded; sarvam, all; idam, this, the Universe, as pot etc. are by space; is tu, indeed; labhyah, reached; through ananyaya, one-pointed; bhaktya, through devotion, characterized as Knowledge; ananyaya, which is one pointed, which relates to the Self.
The Northern Path meant for the attainment of Braman by the yogis under discussion, who have superimposed the idea of Brahman on the syllable Om and who are destined to get Liberation in due course, has to be stated. Hence, in order to present the intended idea the verse, '(O best of the Bharata dynasty) of that time৷৷.at which,' etc. is being recited. The description of the Path of Return (in verse 25) is by way of praising the other Path (of Departure, in verse 24):",8.22,"['in', 'this', 'pervad', 'reached through one', 'point', 'That highest', 'wer', 'to', 'within', 'this', 'that', 'deri', 'in', 'sense', 'res', 'in', 'heart', 'that', 'to', 'in', 'in', 'products', 'in', 'cause', 'vad', 'this', 'reached', 'through', 'one', 'through', 'point', 'to', 'Path meant', 'attain', 'under', 'impose', 'on', 'get', 'in', 'present', 'that', 'at', 'in', 'way', 'in']",45,"['pervad', 'reached through one', 'point', 'That highest', 'wer', 'deri', 'sense', 'res', 'heart', 'products', 'cause', 'vad', 'reached', 'one', 'point', 'Path meant', 'attain', 'impose', 'get', 'present', 'way']","['reached through one', 'reached', 'impose', 'get']",21,4
8,23," O best of the Bharata dynasty, I shall now speak of that time by departing at which the yogis attain the State of Non-return, and also (of the time by departing at which they attain) the State of Return.

 Now I will tell thee, O chief of Bharatas, the times departing at which the Yogis will return or not return.

 Bharatarsabha, O best of the Bharata dynasty; vaksyami, I shall speak; tu, now; tam, of that; kalam, time; prayatah, by departing, by dying; (-these words are to be which time; yoginah, the yogis; yanti, attain; anavrttim, the State of Non-return, of nonrirth; ca eva, and also; of the time by departing at which they attain its opposite, avrttim, the State of Return.
By 'Yogis' are implied both the yogis (men of meditation) and the men of acitons (rites and duties).
But the men of action are yogis by courtesy, in accordance with the description, 'through the Yoga of Action for the yogis' (3.3).
The Lord speaks of that time: [This is Ast.'s reading.-Tr.]",8.23,"['that', 'at', 'attain', 'at', 'attain', 'at', 'that', 'these', 'at', 'at', 'attain', 'opposite', 'through', 'that', 'This']",15,"['attain', 'attain', 'attain', 'opposite']",[],4,0
8,24," Fire, light, daytime, the birght forrnight, the six months of the Northern solstice-by following this Path, persons who are knowers of Brahman attain Brahman when they die.

 Fire, light daytime, the bright fortnight, the six months of the northern path of the sun (the northern solstice)  departing then (by these) men who know Brahman go to Brahman.

 Agnih, fire-is a deity presiding over a period of time; similarly, jyotih, light-also is a deity presiding over a period of time. Or fire and light are the well-known Vedic deities.
As the expression 'mango grove' is used with regard to a place where mango trees are more numerous, similarly, the expressions 'at which time' and 'that time' (in the earlier verse) are used in view of the predominance (of the deities presiding over time). [If the first two (fire and light) are taken as Vedic deities, then the remaining three are the only deities of time. Still, the latter being numerically greater, all the five deities are referred to as deities of time. The deities of both the Paths-of gods and manes, or of the Northern and the Southern Paths as they are called-who are gods of time, are referred to here as 'time' by such words as day, fortnight, six months, etc.]
So also, ahah, daytime, means the deity of daytime. Suklah, the bright fortnight, implies the deity presiding over the bright fortnight. Sanmasah uttarayanam, the six months of the Northern solstice-here, too, is understood the deity presiding over the Path. This is the principle (of interpretation followed elsewhere (in the Upanisads also).
Tatra, following this Path; janah, persons; who are brahma-vidah, knowers of Brahman, those engaged in meditation on (the alified) Brahman; gacchanti, attain; brahma, Brahman; prayatah, when they die. It is understood that they attain Brahman through stages. Indeed, according to the Upanisadic text, 'His vital forces do not depart' (Br. 4.4.46), there is neither going nor coming back for those established in full realization, who are fit for immediate Liberation. Having their organs merged in Brahman, they are suffused with Brahman, they are verily identified with Brahman.",8.24,"['following this', 'at', 'light', 'these', 'over', 'over', 'at', 'that', 'in', 'over', 'taken', 'greater', 'to', 'to', 'over', 'over', 'This', 'followed', 'in', 'following this', 'in', 'on', 'ified', 'through stage']",24,"['following this', 'light', 'taken', 'greater', 'followed', 'following this', 'ified', 'through stage']","['following this', 'taken', 'followed', 'following this']",8,4
8,25," Smoke, night, as also the dark fortnight and the six months of the Southern solstice-following this Path the yogi having reached the lunar light, returns.

 Attaining to the lunar light by smoke, night time, the dark fortnight also, the six months of the southern path of the sun (the southern solstice), the Yogi returns.

 Dhuman, smoke; and ratrih night, are the deities presiding over smoke and night. Similarly, krsnah, the dark fornight, means the deity of the dark fortnight. Just as before, by sanmasah daksinayanam the six months of the Southern solstice, also is verily meant a deity. Tatra, following this Path; yogi, the yogi who performs sacrifices etc., the man of actions; prapya, having reached; candramasam jyotih, the lunar light-having enjoyed the results (of his actions); nivartate, returns, on their exhaustion.",8.25,"['dark', 'following this Path', 'reached', 'return', 'Attaining to', 'dark', 'path', 'over', 'dark', 'means', 'before', 'meant', 'following this Path', 'reached', 'light', 'ha', 'enjoyed', 'on', 'exhaust']",19,"['dark', 'following this Path', 'reached', 'return', 'Attaining to', 'dark', 'path', 'dark', 'means', 'meant', 'following this Path', 'reached', 'light', 'ha', 'enjoyed', 'exhaust']","['following this Path', 'reached', 'Attaining to', 'following this Path', 'reached', 'enjoyed']",16,6
8,26," These two courses of the world, which are white and black, are verily considered eternal. By the one a man goes to the State of Non-return; by the other he returns again.

 The bright and the dark paths of the world are verily thought to be eternal; by the one (the bright path) a man goes not to return and by the other (the dark path) he returns.

 Ete, these two; gati, courses; jagatah, of the world; which are sukla-krsne, white and black [The Northern Path (the path of the Gods), and the Southern Path (the Path of the Manes) respectively.]-white because it is a revealer of Knowlege, and black because there is absence of that (revelation); are hi, verily; mate, considered; sasvate, eternal, because the world is eternal. These two courses are possible for those who are alified for Knowledge and for rites and duties; not for everybody. This being so, ekaya, by the one, by the white one; yati, a man goes; anavrttim, to the State of Non-return; anyaya, by the other; avartate, he returns; punah, again.",8.26,"['These', 'courses', 'considered', 'By', 'by', 'dark', 'dark', 'these', 'courses', 'revealer', 'that', 'These', 'courses', 'This', 'by']",15,"['courses', 'considered', 'dark', 'dark', 'courses', 'revealer', 'courses']",['considered'],7,1
8,27," O son of Prtha, no yogi [One steadfast in meditation.) whosoever has known these two courses becomes deluded. Therefore, O Arjuna, be you steadfast in yoga at all times.

 Knowing these paths, O Arjuna, no Yogi is deluded; therefore at all times be steadfast in Yoga.

 O son of Prtha, na kascana yogi, no yogi whosoever; janan, has known; ete srti, these two courses as described-that one leads to worldly life, and the other to Liberation; muhyati, becomes deluded. Tasmat, therefore; O Arjuna, bhava, be you; yoga-yuktah, steadfast in Yoga; sarvesu kalesu, at all times.
Here about the greatness of that yoga:",8.27,"['in', 'these', 'courses', 'in', 'at', 'these paths', 'at', 'in', 'these', 'courses', 'lead', 'to', 'to', 'in', 'at', 'about', 'great', 'that']",18,"['courses', 'these paths', 'courses', 'lead', 'great']",[],5,0
8,28," Having known this, the yogi transcends all those results of rigtheous deeds that are declared with regard to the Vedas, sacrifices, austerities and also charities, and he reaches the primordial supreme State.

 Whatever fruit of merit is declared (in the scriptures) to accrue from (the study of) the Vedas, (the performance of) sacrifices, (the practice of) austerities, and gifts  beyond all this goes the Yogi, having known this; and he attains to the Supreme Primeval (first or ancient) Abode. 
 Viditva, having known; idam, this-having fully ascertained and practised what was spoken in the course of determining the answers to the seven estions (put by Arjuna in verse 1 and 2); the yogi atyeti, transcends, goes beyond; tat sarvam, all those; punya-phalam, results of righteous deeds, aggregate of rewards; yat, that are; pradistam, declared by the scriptures; with regard to these,viz vedesu, with regard to teh Vedas which have been properly [Sitting facing eastward after having washed one's hands, face, etc.] studied; yajnesu, with regard to sacrifices performed together with their accessories; tapahsu, with regard to austerities practised correctly [With concentrated mind, intellect, etc.]; ca eva, and also; danesu, with regard to charities rightly [Taking into consideration place, time and fitness of the recipient.] given; and upaiti, he reaches; the param, supreme; sthanam, State of God; adyam, which is primordial, the Cause that existed in the beginning, i.e. Brahman.",8.28,"['this', 'transcend', 'those', 'reaches', 'State', 'fruit', 'in', 'from', 'beyond', 'this goes', 'this', 'to', 'this', 'ha', 'in', 'course', 'to', 'put', 'in', 'transcend', 'goes beyond', 'those', 'aggregat', 'that', 'these', 'after', 'studie', 'With concentrat', 'Tak', 'into', 'reach', 'in']",32,"['transcend', 'reaches', 'State', 'fruit', 'this goes', 'ha', 'course', 'put', 'transcend', 'goes beyond', 'aggregat', 'studie', 'With concentrat', 'Tak', 'reach']","['this goes', 'goes beyond']",15,2
9,1," The Lord said  I shall declare to you, who does not cavil, this most mysterious knowledge together with special knowledge, knowing which you would be freed from evil.",9.1,"['Lord', 'to', 'this', 'myste', 'together with', 'free', 'from']",7,"['Lord', 'myste', 'together with', 'free']",[],4,0
9,2," This is the royal science, royal mystery, the supreme purifier, It is realised by direct experience. It is in accord with Dharma, it is pleasant to practise and is abiding.",9.2,"['This', 'purifier', 'direct', 'with', 'ding']",5,"['purifier', 'direct', 'ding']",['ding'],3,1
9,3," Men devoid of faith in this Dharma, O scorcher of foes, ever remain without attaining Me, in the mortal pathway of Samsara.",9.3,"['devoid', 'in this', 'scorcher', 'without']",4,"['devoid', 'in this', 'scorcher']",[],3,0
9,4," This entire universe is pervaded by Me, in an unmanifest form. All beings abide in Me, but I do not abide in them.",9.4,"['This', 'pervad', 'in', 'form', 'bide in', 'in']",6,"['pervad', 'form', 'bide in']",[],3,0
9,5, And yet beings do not abide in Me. Behold My divine Yoga. I am the upholder of all beings and yet I am not in them. My will alone causes their existence.,9.5,"['abide in', 'hold', 'holder', 'in']",4,"['abide in', 'hold', 'holder']",[],3,0
9,6," As the powerful element air moving everywhere ever remains in the ether, know that so too all beings abide in Me.",9.6,"['powerful element', 'abide in']",2,"['powerful element', 'abide in']",[],2,0
9,7," All beings, O Arjuna, enter into My Prakrti at the end of a cycle of time. Again I send these forth at the beginning of a cycle of time.",9.7,"['enter into', 'at', 'end', 'cycle', 'send these forth at', 'beginning', 'cycle']",7,"['enter into', 'end', 'cycle', 'send these forth at', 'beginning', 'cycle']","['send these forth at', 'beginning']",6,2
9,8," Controlling the Prakrti, which is My own, I send forth again and again all this multitude of beings, helpless under the sway of Prakrti.",9.8,"['this', 'under', 'sway']",3,['sway'],[],1,0
9,9," But these actions do not bind Me, O Arjuna, for I remain detached from them like one unconcerned.",9.9,"['these', 'bind', 'uncon']",3,"['bind', 'uncon']",[],2,0
9,10," Under My supervision, Prakrti gives birth to all mobile and immobile entities. Because of this, O Arjuna, does the world revolve.",9.10,"['Under', 'gives birth to', 'this', 'revolve']",4,"['gives birth to', 'revolve']",['gives birth to'],2,1
9,11," Fools disregard Me, dwelling in a human form, not knowing My higher nature, as the Supreme Lord of all beings.",9.11,"['dwell', 'in', 'form', 'higher nature', 'Supreme Lord']",5,"['dwell', 'form', 'higher nature', 'Supreme Lord']",[],4,0
9,12," Senseless men entertain a nature which is deluding and akin to that of Raksasas (fiends) and Asuras (monsters). Their hopes are vain, acts are vain and knowledge is vain.",9.12,"['entertain', 'nature', 'to that', 'fi']",4,"['entertain', 'nature', 'to that', 'fi']",[],4,0
9,13," But the great-souled ones, O Arjuna, who are associated with My divine nature, worship Me with unwavering mind, knowing Me to be the immutable source of beings.",9.13,"['with', 'nature', 'with unwavering', 'mu', 'source']",5,"['nature', 'with unwavering', 'mu', 'source']",[],4,0
9,14," Aspiring for eternal communion with Me, they worship Me, always singing My praises, striving with steadfast resolution and bowing down to Me in devotion.",9.14,"['Aspir', 'communi', 'with', 'with', 'fast', 'bo', 'down to', 'in']",8,"['Aspir', 'communi', 'fast', 'bo', 'down to']",[],5,0
9,15," Others, too, besides offering the sacrifice of knowledge, worship Me as One, who, characterised by diversity in numberless ways, is multiformed (in My Cosmic aspect).",9.15,"['sacrifice', 'worship', 'in', 'ways', 'in', 'aspect']",6,"['sacrifice', 'worship', 'ways', 'aspect']",[],4,0
9,16, I am the Kratu. I am the sacrifice. I am the offering to the manes. I am the herb. I am the Mantra. I am Myself the clarified butter. I am the fire. I am the oblation.,9.16,"['sacrifice', 'to', 'tra', 'fire', 'lation']",5,"['sacrifice', 'tra', 'fire', 'lation']",[],4,0
9,17," I am the father, mother, creator and grandfather of the universe. I am the purifier. I am the syllable Om and also Rk, Saman and the Yajus.",9.17,['purifier'],1,['purifier'],[],1,0
9,18," I am the goal, supporter, the Lord, the witness, the abode, the refuge and the friend. I am the seat of origin and dissolution, the base for preservation and the imperishable seed.",9.18,"['refuge', 'seat', 'origin', 'dissolution', 'base', 'preserva', 'imperi', 'able seed']",8,"['refuge', 'seat', 'origin', 'dissolution', 'base', 'preserva', 'imperi', 'able seed']",[],8,0
9,19," I give heat. I hold back and send forth the rain. I am immortality as well as death, O Arjuna. I am the being, as also the non-being.",9.19,"['give', 'send']",2,"['give', 'send']",['give'],2,1
9,20," Those who are versed in the three Vedas, being purified from sin by drinking the Soma juice, pray for the passage to heaven and worship Me by sacrifices. Reaching the holy realm of the chief of the gods, they enjoy in heaven celestial pleasures of the gods.",9.20,"['Those', 'in', 'pur', 'from', 'passage to', 'Reach']",6,"['pur', 'passage to', 'Reach']",[],3,0
9,21," Having enjoyed the spacious world of heaven, they return to the world of mortals their merit is exhausted. Thus, those who follow the Vedic rituals and are drawn by desires, come and go.",9.21,"['cious world', 'return to', 'world', 'exhausted', 'follow', 'drawn']",6,"['cious world', 'return to', 'world', 'exhausted', 'follow', 'drawn']","['exhausted', 'follow']",6,2
9,22," There are those who, excluding all else, think of Me and worship Me, aspiring after eternal union with Me. Their prosperity and welfare (Yoga and Ksema) are looked after by Me.",9.22,"['after', 'union with', 'looked after']",3,"['union with', 'looked after']",['looked after'],2,1
9,23," Even those who are devoted to other divinities with faith in their hearts, worship Me alone, O Arjuna, though not as sanctioned by the Sastras.",9.23,"['devo', 'to', 'with', 'in']",4,['devo'],[],1,0
9,24," For, I am the only enjoyer and the only Lord of all sacrifices. They do not recognise Me in My true nature; hence they fall.",9.24,"['Lord', 'recogni', 'in', 'nature', 'fall']",5,"['Lord', 'recogni', 'nature', 'fall']",[],4,0
9,25, Devotees of gods go to the gods. The manes-worshippers go to the manes. The worshippers of Bhutas go to the Bhutas. And those who worship Me come to Me.,9.25,[],0,[],[],0,0
9,26," Whoever offers Me with true devotion a leaf, a flower, a fruit or some water, I accept this offering made with devotion by him who is pure of heart.",9.26,"['with', 'this', 'made with', 'pure']",4,"['made with', 'pure']",['made with'],2,1
9,27," Whatsoever you do, whatsoever you eat, whatsoever you offer, whatsoever you give away, whatsoever austerity you practise, O Arjuna, do that as an offering to Me.",9.27,"['that', 'to']",2,[],[],0,0
9,28," Thus eipped in mind with the Yoga of renunciation, you will free yourself from the bonds of Karma, productive of auspicious as well as inauspicious fruits. Thus liberated, you will come to Me.",9.28,"['eipped in', 'with', 'free', 'from', 'bonds', 'productive', 'libera']",7,"['eipped in', 'free', 'bonds', 'productive', 'libera']",['eipped in'],5,1
9,29, I am the same to all creation. There is none hateful or dear to Me. But those who worship Me with devotin abide in Me and I do abide in them.,9.29,"['to', 'ar to', 'with', 'in', 'in']",5,['ar to'],[],1,0
9,30," If even the most sinful man worships Me with undivided devotion, he must be regarded as holy, for he has rightly resolved.",9.30,"['with', 'regard', 'resolve']",3,"['regard', 'resolve']",[],2,0
9,31," Quickly he becomes righteous and obtains everlasting peace. Affirm on My behalf, O Arjuna, My devotee never perishes.",9.31,"['obtain', 'on', 'devo']",3,"['obtain', 'devo']",['obtain'],2,1
9,32," By taking refuge in Me even men of evil birth, women, Vaisyas and also Sudras attain the supreme state.",9.32,"['taking refuge in', 'vil', 'attain']",3,"['taking refuge in', 'vil', 'attain']",['taking refuge in'],3,1
9,33," How much more then the Brahmanas and royal sages who are pure and are My devotees! Having obtained this transient, joyless world, worship Me.",9.33,"['pure', 'devo', 'obtain', 'this transient', 'less world']",5,"['pure', 'devo', 'obtain', 'this transient', 'less world']",['obtain'],5,1
9,34," Focus your mind on Me, be My devotee, be my worshipper. Bow down to Me. Engaging your mind in this manner and regarding Me as the supreme goal, you will come to Me.",9.34,"['Focus', 'on', 'Bow down to', 'Engaging', 'in this', 'regarding', 'goal', 'come to']",8,"['Focus', 'Bow down to', 'Engaging', 'in this', 'regarding', 'goal', 'come to']","['Engaging', 'regarding']",7,2
10,1," The Lord said  Further said, O Arjuna, listen to My Supreme word. Desirous of your good, I shall speak to you who love Me.",10.1,"['to', 'Supreme', 'to']",3,['Supreme'],[],1,0
10,2," Neither the host of the gods nor the great seers know My power. Indeed, I am the only source of the gods and of the great seers.",10.2,"['host', 'power', 'source', 'great']",4,"['host', 'power', 'source', 'great']",[],4,0
10,3, He who knows Me as unborn and without a beginning and the great Lord of the worlds - he among the mortals is undeluded and is released from every sin.,10.3,"['without', 'great Lord', 'from']",3,['great Lord'],[],1,0
10,4," Intelligence, knowledge, non-delusion, forbearance truth, restraint, self-control, pleasure, pain, exaltation depression, fear and fearlessness;",10.4,[],0,[],[],0,0
10,5," Non-violence, eality, cheerfulness, austerity, beneficence, fame and infamy- these different alities of beings arise from Me alone.",10.5,"['these', 'ties', 'arise from']",3,"['ties', 'arise from']",[],2,0
10,6," The seven great seers of yore and similarly the four Manus, all possessing My mental disposition, were born of My mind. All these creatures of the world are descended from them.",10.6,"['great', 'possess', 'disposition', 'these', 'from']",5,"['great', 'possess', 'disposition']",[],3,0
10,7," He who in truth knows this supernal manifestation and splendour of auspicious attributes of Mine, becomes, united with the unshakable Yoga of Bhakti. Of this, there is no doubt.",10.7,"['in', 'this', 'unit', 'with', 'shak', 'this']",6,"['unit', 'shak']",[],2,0
10,8, I am the origin of all; from Me proceed everything thinking thus the wise worship Me with all devotion (Bhava).,10.8,"['from', 'proceed', 'with']",3,['proceed'],[],1,0
10,9," With their minds focussed on Me, with their Pranas centred in Me, inspiring one another and always speaking of Me, they live in contentment and bliss at all times.",10.9,"['With', 'focus', 'on', 'with', 'centre', 'in', 'in', 'at']",8,"['focus', 'centre']",[],2,0
10,10," To those, who are ceaselessly united with Me and who worship Me with immense love, I lovingly grant that mental disposition (Buddhi-yoga) by which they come to Me.",10.10,"['To', 'with', 'with', 'grant that', 'disposition', 'ga']",6,"['grant that', 'disposition', 'ga']",[],3,0
10,11," Out of compassion for them alone, I, abiding in their mental activity as its object, dispel the darkness born of ignorance by the brilliant lamp of knowledge.",10.11,"['abi', 'in', 'object', 'spel', 'darkness born', 'brilliant lamp']",6,"['abi', 'object', 'spel', 'darkness born', 'brilliant lamp']",[],5,0
10,12," - 10.13 Arjuna said  You are Supreme Brahman, the Supreme Light, and the Supreme Sanctifier. All the seers proclaim You as the eternal, divine Person, the Primal Lord, the unborn and all-pervading. So also proclaim the divine sages Narada, Asita, Devala and Vyasa. You Yourself also proclaim this.",10.12,"['Light', 'this']",2,['Light'],[],1,0
10,13," - 10.13 Arjuna said  You are Supreme Brahman, the Supreme Light, and the Supreme Sanctifier. All the seers proclaim You as the eternal, divine Person, the Primal Lord, the unborn and all-pervading. So also proclaim the divine sages Narada, Asita, Devala and Vyasa. You Yourself also proclaim this.",10.12,"['Light', 'this']",2,['Light'],[],1,0
10,14," I deem as true all this that you say to Me, O Krsna. Verily O Lord, neither the gods nor the demons know Your manifestation.",10.14,"['deem', 'this', 'to']",3,['deem'],[],1,0
10,16, You should tell Me without reserve Your divine manifestations whery You abide pervading all these worlds.,10.16,"['without', 'whery', 'these']",3,['whery'],[],1,0
10,17," How can I, Your devotee, know You by constantly meditating on You?  And in what modes, O Lord, are you to be meditated upon by Me.",10.17,"['on', 'in', 'modes', 'Lord', 'upon']",5,"['modes', 'Lord']",[],2,0
10,18," Speak to me again in full, O Krsna, about Your attributes and glories. For I am not satiated by hearing Your ambrosial words.",10.18,"['to', 'full', 'about', 'sati']",4,"['full', 'sati']",[],2,0
10,19," The Lord said  Indeed I shall tell you, O Arjuna, My auspicious manifestations (Vibhutis) - those that are prominent among these. There is no end to their extent.",10.19,"['Lord', 'those', 'prominent among these', 'end to', 'extent']",5,"['Lord', 'prominent among these', 'end to', 'extent']",[],4,0
10,20," I am the Self, O Arjuna, dwelling in the hearts of all beings. I am the beginning, the middle and also the end of all beings.",10.20,"['dwelling in', 'hearts', 'middle', 'end']",4,"['dwelling in', 'hearts', 'middle', 'end']",[],4,0
10,21," Of Adityas I am Visnu, of luminous bodies I am the radiant sun. Of the Maruts I am Marici, and among the constellations I am the moon.",10.21,[],0,[],[],0,0
10,22," Of the Vedas I am Samaveda. Of gods, I am Indra. Of sense-organs I am the Manas (mind), and of living beings I am consciousness.",10.22,[],0,[],[],0,0
10,23," Of the Rudras I am Sankara. Of the Yaksas and Raksasas, I am the Lord of wealth (Kubera). Of the Vasus, I am Agni; of the mountains, I am Meru.",10.23,['Lord'],1,['Lord'],[],1,0
10,24," Among family Priests, O Arjuna, know Me to be the chief Brhaspati. Of generals, I am Skanda. Of reservoirs of water, I am the ocean.",10.24,['oir'],1,['oir'],[],1,0
10,25," Of the great seers, I am Bhrgu. Of words, I am the single-lettered word Om. Of sacrifices, I am the sacrifice of Japa. Of immovable things I am the Himalayas.",10.25,"['great se', 'sacrifice', 'movable things']",3,"['great se', 'sacrifice', 'movable things']",[],3,0
10,26," Of trees I am the Asvattha. Of celestial seers, I am Narada. Of the Gandharvas I am Citraratha. Of the perfected, I am Kapila.",10.26,[],0,[],[],0,0
10,27," Of horses know Me to be Uccaihsravas the nectar-born. Of lordly elephants, I am Airavata, and of men, I am the monarch.",10.27,[],0,[],[],0,0
10,28," Of weapons, I am Vajra (thnderbolt). Of cows, I am Kamadhuk. I am Kandarpa, the cause of progeny. Of serpents, I am Vasuki.",10.28,"['bolt', 'cause']",2,"['bolt', 'cause']",[],2,0
10,29," Of snakes, I am Ananta. Of aatic-beings I am Varuna. Of manes, I am Aryama. Of subduers, I am Yama.",10.29,['be'],1,['be'],['be'],1,1
10,30," Of Daityas, I am Prahlada. Of reckoners, I am Death. Of beasts, I am the lion, and of birds I am Garuda the son of Vinata.",10.30,[],0,[],[],0,0
10,31," Of moving things, I am the wind. Of those who bear weapons, I am Rama. Of fishers, I am Makara, and of rivers, I am Ganga.",10.31,['moving'],1,['moving'],['moving'],1,1
10,32," Of creatures, I am the beginning and the end, and also the middle, O Arjuna. Of sciences I am the science of self (of the individual and Universal Self). Of those who argue, I am the fair reasoning.",10.32,"['end', 'middle', 'fair']",3,"['end', 'middle', 'fair']",[],3,0
10,33," Of letters, I am the alphabet 'a'. Of compound words, I am the Dvandva (copulative). I am Myself imperishable Time. I am the Creator, facing every side.",10.33,"['compound', 'copulative', 'Creator', 'facing', 'side']",5,"['compound', 'copulative', 'Creator', 'facing', 'side']",['facing'],5,1
10,34," I am also death which snatches all away. I am the origin of all that shall be born. Among women, I am fame, prosperity, speech, memory, intelligence, endurance and forgiveness.",10.34,"['snatches', 'away']",2,"['snatches', 'away']",[],2,0
10,35," Of Saman hymns, I am the Brhatsaman. Of meters, I am the Gayatri. Of months, I am Margasira (Nov-Dec). And of seasons I am the season of flowers.",10.35,[],0,[],[],0,0
10,36," Of the fraudulent, I am gambling. I am the brilliance of the brilliant. I am victory, I am effort. I am the magnanimity of the magnanimous.",10.36,[],0,[],[],0,0
