chapter,shlok,text,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
15,7,"  An eternal part of me enters into the world, assuming the powers of action and perception and a mind made of prakriti. ","['part', 'enter', 'assum', 'powers', 'made']",5,"['part', 'enter', 'assum', 'powers', 'made']",['made'],5,1
15,8," When the divine Self enters and leaves a body, it takes these along as the wind carries a scent from place to place. ",['carries'],1,['carries'],['carries'],1,1
15,9," Using the mind, ears, eyes, nose, and the senses of taste and touch, the Self enjoys sense objects. ",[],0,[],[],0,0
15,10, The deluded do not see the Self when it leaves the body or when it dwells within it. They do not see the Self enjoying sense objects or acting through the gunas. But they who have the eye of wisdom see. ,"['dwell', 'through']",2,['dwell'],[],1,0
15,11,"  Those who strive resolutely on the path of yoga see the Self within. The thoughtless, who strive imperfectly, do not. ","['on', 'path', 'see', 'within']",4,"['path', 'see']",['see'],2,1
15,12,"  The brightness of the sun, which lights up the world, the brightness of the moon and of fire  these are my glory. ",['these'],1,[],[],0,0
15,13," With a drop of my energy I enter the earth and support all creatures. Through the moon, the vessel of life-giving fluid, I nourish all plants. ","['With', 'drop', 'ves', 'life', 'giving']",5,"['drop', 'ves', 'life', 'giving']",['giving'],4,1
15,14, I enter breathing creatures and dwell within as the lifegiving breath. I am the fire in the stomach which digests all food. ,"['lifegiving', 'fire', 'digest']",3,"['lifegiving', 'fire', 'digest']",['lifegiving'],3,1
15,15,"  Entering into every heart, I give the power to remember and understand; it is I again who take that power away. All the scriptures lead to me; I am their author and their wisdom. ","['Entering', 'give', 'power', 'take that power away', 'lead to']",5,"['Entering', 'give', 'power', 'take that power away', 'lead to']","['Entering', 'give', 'take that power away']",5,3
15,16,"  In this world there are two orders of being: the perishable, separate creature and the changeless spirit. ","['In this', 'orders', 'separate', 'change']",4,"['In this', 'orders', 'separate', 'change']",[],4,0
15,17," But beyond these there is another, the supreme Self, the eternal Lord, who enters into the entire cosmos and supports it from within. ","['beyond these', 'support']",2,"['beyond these', 'support']",[],2,0
15,18,"  I am that supreme Self, praised by the scriptures as beyond the changing and the changeless. ","['that', 'pra', 'beyond']",3,['pra'],[],1,0
15,19," Those who see in me that supreme Self see truly. They have found the source of all wisdom, Arjuna, and they worship me with all their heart. ","['Those', 'see in', 'that', 'see', 'found', 'source', 'with', 'heart']",8,"['see in', 'see', 'found', 'source', 'heart']",['see'],5,1
15,20,"  I have shared this profound truth with you, Arjuna. Those who understand it will attain wisdom; they will have done that which has to be done.  ","['shared this', 'with', 'attain', 'that']",4,"['shared this', 'attain']",['shared this'],2,1
4,1,"KRISHNA: I told this eternal secret to Vivasvat. Vivasvat taught Manu, and Manu taught Ikshvaku. ","['this', 'to']",2,[],[],0,0
4,2,"Thus, Arjuna, eminent sages received knowledge of yoga in a continuous tradition. But through time the practice of yoga was lost in the world. ","['in', 'continuo', 'through', 'lost in']",4,"['continuo', 'lost in']",['lost in'],2,1
4,3,The secret of these teachings is profound. I have explained them to you today because you are my friend and devotee. ,"['these', 'profound', 'to']",3,['profound'],[],1,0
4,4,ARJUNA:  You were born much after Vivasvat; he lived very long ago. Why do you say that you taught this yoga in the beginning? ,"['after', 'this', 'in']",3,[],[],0,0
4,5,"KRISHNA:  You and I have passed through many births, Arjuna. You have forgotten, but I remember them all. ","['passed through', 's']",2,"['passed through', 's']",['passed through'],2,1
4,6,"My true being is unborn and changeless. I am the Lord who dwells in every creature. Through the power of my own maya, I manifest myself in a finite form. ","['un', 'changeless', 'Lord', 'dwell', 'in', 'Through', 'power', 'in', 'finit', 'form']",10,"['un', 'changeless', 'Lord', 'dwell', 'power', 'finit', 'form']",[],7,0
4,7,"Whenever dharma declines and the purpose of life is forgotten, I manifest myself on earth. ",['decline'],1,['decline'],[],1,0
4,8,"I am born in every age to protect the good, to destroy evil, and to reestablish dharma. ",['in'],1,[],[],0,0
4,9,"Those who know me as their own divine Self break through the belief that they are the body and are not reborn as separate creatures. Such a one, Arjuna, is united with me. ","['Those', 'break through', 'with']",3,['break through'],[],1,0
4,10,"Delivered from selfish attachment, fear, and anger, filled with me, surrendering themselves to me, purified in the fire of my being, many have reached the state of unity in me. ","['Deliver', 'from', 'attachment', 'filled with', 'surrende', 'to', 'purified in', 'fire', 'reached', 'state', 'in']",11,"['Deliver', 'attachment', 'filled with', 'surrende', 'purified in', 'fire', 'reached', 'state']","['filled with', 'purified in', 'reached']",8,3
4,11,"As they approach me, so I receive them. All paths, Arjuna, lead to me. ",['lead'],1,['lead'],[],1,0
4,12,"Those desiring success in their actions worship the gods; through action in the world of mortals, their desires are quickly fulfilled. ","['Those de', 'in', 'worship', 'through', 'in', 'world', 'quickly']",7,"['Those de', 'worship', 'world', 'quickly']",[],4,0
4,13,"The distinctions of caste, guna, and karma have come from me. I am their cause, but I myself am changeless and beyond all action. ","['ns', 'come from', 'cause', 'changeless', 'beyond']",5,"['ns', 'come from', 'cause', 'changeless']",[],4,0
4,14,Actions do not cling to me because I am not attached to their results. Those who understand this and practice it live in freedom. ,"['Actions', 'cling to', 'attached to', 'Those', 'this', 'in freedom']",6,"['Actions', 'cling to', 'attached to', 'in freedom']","['cling to', 'attached to']",4,2
4,15,"Knowing this truth, aspirants desiring liberation in ancient times engaged in action. You too can do the same, pursuing an active life in the manner of those ancient sages. ","['this', 'in', 'in', 'pursu', 'in', 'those']",6,['pursu'],[],1,0
4,16,"What is action and what is inaction? This question has confused the greatest sages. I will give you the secret of action, with which you can free yourself from bondage. ","['This', 'greatest', 'give', 'with', 'free', 'from']",6,"['greatest', 'give', 'free']",['give'],3,1
4,17,"The true nature of action is difficult to grasp. You must understand what is action and what is inaction, and what kind of action should be avoided. ",['nature'],1,['nature'],[],1,0
4,18,"The wise see that there is action in the midst of inaction and inaction in the midst of action. Their consciousness is unified, and every act is done with complete awareness. ","['see', 'in', 'midst', 'in', 'midst', 'consciousness', 'unified', 'with']",8,"['see', 'midst', 'midst', 'consciousness', 'unified']",['see'],5,1
4,19,The awakened sages call a person wise when all his undertakings are free from anxiety about results; all his selfish desires have been consumed in the fire of knowledge. ,"['awaken', 'call', 'free from', 'about', 'consumed in', 'fire']",6,"['awaken', 'call', 'free from', 'consumed in', 'fire']",['consumed in'],5,1
4,20,"The wise, ever satisfied, have abandoned all external supports. Their security is unaffected by the results of their action; even while acting, they really do nothing at all. ","['support', 'unaffe']",2,"['support', 'unaffe']",[],2,0
4,21,"Free from expectations and from all sense of possession, with mind and body firmly controlled by the Self, they do not incur sin by the performance of physical action. ","['Free from', 'from', 'sense', 'with', 'firm', 'controlled', 'incur']",7,"['Free from', 'sense', 'firm', 'controlled', 'incur']",['controlled'],5,1
4,22,"They live in freedom who have gone beyond the dualities of life. Competing with no one, they are alike in success and failure and content with whatever comes to them. ","['in freedom', 'gone beyond', 'with', 'in', 'with', 'comes to']",6,"['in freedom', 'gone beyond', 'comes to']","['gone beyond', 'comes to']",3,2
4,23,"They are free, without selfish attachments; their minds are fixed in knowledge. They perform all work in the spirit of service, and their karma is dissolved. ","['free', 'without', 'attachment', 'fixed in', 'in', 'spirit', 'dissolved']",7,"['free', 'attachment', 'fixed in', 'spirit', 'dissolved']","['fixed in', 'dissolved']",5,2
4,24,The process of offering is Brahman; that which is offered is Brahman. Brahman offers the sacrifice in the fire of Brahman. Brahman is attained by those who see Brahman in every action. ,"['of', 'that', 'sacrifice in', 'fire', 'see', 'in']",6,"['sacrifice in', 'fire', 'see']",['see'],3,1
4,25,Some aspirants offer material sacrifices to the gods. Others offer selfless service as sacrifice in the fire of Brahman. ,"['sacrifice', 'to', 'sacrifice in', 'fire']",4,"['sacrifice', 'sacrifice in', 'fire']",[],3,0
4,26,"Some renounce all enjoyment of the senses, sacrificing them in the fire of sense restraint. Others partake of sense objects but offer them in service through the fire of the senses. ","['in', 'fire', 'stra', 'partake', 'in service through', 'fire']",6,"['fire', 'stra', 'partake', 'in service through', 'fire']",[],5,0
4,27,"Some offer the workings of the senses and the vital forces through the fire of self-control, kindled in the path of knowledge. ","['offer', 'workings', 'forces through', 'fire', 'kindled in', 'path']",6,"['offer', 'workings', 'forces through', 'fire', 'kindled in', 'path']",['kindled in'],6,1
4,28,Some offer wealth; others offer sense restraint and suffering. Some take vows and offer knowledge and study of the scriptures; and some make the offering of meditation. ,"['sense', 'take', 'make']",3,"['sense', 'take', 'make']","['take', 'make']",3,2
4,29,"Some offer the forces of vitality, regulating their inhalation and exhalation, and thus gain control over these forces. ","['offer', 'forces', 'gain', 'over these forces']",4,"['offer', 'forces', 'gain', 'over these forces']",[],4,0
4,30,Others offer the forces of vitality through restraint of their senses. All these understand the meaning of service and will be cleansed of their impurities. ,"['forces', 'through restraint', 'these', 'clean', 'imp']",5,"['forces', 'through restraint', 'clean', 'imp']",[],4,0
4,31,"True sustenance is in service, and through it a man or woman reaches the eternal Brahman. But those who do not seek to serve are without a home in this world. Arjuna, how can they be at home in any world to come? ","['in service', 'through', 'reaches', 'those', 'seek', 'without', 'home in this']",7,"['in service', 'reaches', 'seek', 'home in this']",[],4,0
4,32,"These offerings are born of work, and each guides mankind along a path to Brahman. Understanding this, you will attain liberation. ","['These', 'born', 'guides', 'along', 'path to', 'this', 'attain']",7,"['born', 'guides', 'path to', 'attain']",[],4,0
4,33,"The offering of wisdom is better than any material offering, Arjuna; for the goal of all work is spiritual wisdom. ","['offering', 'goal']",2,"['offering', 'goal']",[],2,0
4,34,Approach those who have realized the purpose of life and question them with reverence and devotion; they will instruct you in this wisdom. ,"['Approach those', 'with', 'in this']",3,"['Approach those', 'in this']",[],2,0
4,35,"Once you attain it, you will never again be deluded. You will see all creatures in the Self, and all in me. ","['attain', 'in', 'in']",3,['attain'],[],1,0
4,36,"Even if you were the most sinful of sinners, Arjuna, you could cross beyond all sin by the raft of spiritual wisdom. ","['cross beyond', 'raft']",2,"['cross beyond', 'raft']",[],2,0
4,37,"As the heat of a fire reduces wood to ashes, the fire of knowledge burns to ashes all karma. ","['reduce', 'to', 'fire', 'to']",4,"['reduce', 'fire']",['reduce'],2,1
4,38,"Nothing in this world purifies like spiritual wisdom. It is the perfection achieved in time through the path of yoga, the path which leads to the Self within. ","['in this', 'purifies', 'in', 'through', 'path', 'path', 'leads to', 'within']",8,"['in this', 'purifies', 'path', 'path', 'leads to']",[],5,0
4,39,"Those who take wisdom as their highest goal, whose faith is deep and whose senses are trained, attain wisdom quickly and enter into perfect peace. ","['Those', 'take', 'highest goal', 'deep', 'train', 'attain', 'enter into']",7,"['take', 'highest goal', 'deep', 'train', 'attain', 'enter into']",['take'],6,1
4,40,"But the ignorant, indecisive and lacking in faith, waste their lives. They can never be happy in this world or any other. ","['cking in', 'waste', 'in this']",3,"['cking in', 'waste', 'in this']",[],3,0
4,41,Those established in the Self have renounced selfish attachments to their actions and cut through doubts with spiritual wisdom. They act in freedom. ,"['Those', 'in', 'attachment', 'to', 'cut through', 'with', 'in freedom']",7,"['attachment', 'cut through', 'in freedom']",['cut through'],3,1
4,42,"Arjuna, cut through this doubt in your own heart with the sword of spiritual wisdom. Arise; take up the path of yoga!","['cut through this', 'in', 's', 'take up', 'path']",5,"['cut through this', 's', 'take up', 'path']","['cut through this', 'take up']",4,2
9,1," KRISHNA:  Because of your faith, I shall tell you the most profound of secrets: obtaining both jnana and vijnana, you will be free from all evil. ","['found', 's', 'free from']",3,"['found', 's', 'free from']",[],3,0
9,2," This royal knowledge, this royal secret, is the greatest purifier. Righteous and imperishable, it is a joy to practice and can be directly experienced. ","['This', 'this', 'purifier', 'Righteous', 'directly']",5,"['purifier', 'Righteous', 'directly']",[],3,0
9,3," But those who have no faith in the supreme law of life do not find me, Arjuna. They return to the world, passing from death to death. ","['those', 'have', 'in', 'law', 'return to', 'pas', 'from', 'to']",8,"['have', 'law', 'return to', 'pas']",['have'],4,1
9,4,"  I pervade the entire universe in my unmanifested form. All creatures find their existence in me, but I am not limited by them. ","['in', 'un', 'form', 'find', 'in']",5,"['un', 'form', 'find']",['find'],3,1
9,5," Behold my divine mystery! These creatures do not really dwell in me, and though I bring them forth and support them, I am not confined within them. ","['hold', 'These', 'dwell in']",3,"['hold', 'dwell in']",[],2,0
9,6, They move in me as the winds move in every direction in space. ,['move in'],1,['move in'],[],1,0
9,7,  At the end of the eon these creatures return to unmanifested matter; at the beginning of the next cycle I send them forth again. ,"['At', 'end', 'these', 'return to un', 'at']",5,"['end', 'return to un']",['return to un'],2,1
9,8," Controlling my prakriti, again and again I bring forth these myriad forms and subject them to the laws of prakriti. ","['Control', 'bring', 'these', 'forms', 'subject', 'to', 'laws']",7,"['Control', 'bring', 'forms', 'subject', 'laws']",[],5,0
9,9," None of these actions binds me, Arjuna. I am unattached to them, so they do not disturb my nature. ","['these', 'bind', 'unattache', 'to', 'disturb', 'nature']",6,"['bind', 'unattache', 'disturb', 'nature']",[],4,0
9,10,  Under my watchful eye the laws of nature take their course. Thus is the world set in motion; thus the animate and the inanimate are created. ,"['Under', 'laws', 'take', 'course', 'set in motion']",5,"['laws', 'take', 'course', 'set in motion']","['take', 'set in motion']",4,2
9,11, The immature do not look beyond physical appearances to see my true nature as the Lord of all creation. ,"['look beyond', 'see', 'Lord']",3,"['look beyond', 'see', 'Lord']",['see'],3,1
9,12," The knowledge of such deluded people is empty; their lives are fraught with disaster and evil, and their work and hopes are all in vain. ",['empty'],1,['empty'],[],1,0
9,13,"  But truly great souls seek my divine nature. They worship me with a one-pointed mind, having realized that I am the eternal source of all. ","['great', 'seek', 'nature', 'with', 'one', 'pointed', 'source']",7,"['great', 'seek', 'nature', 'one', 'pointed', 'source']",['pointed'],6,1
9,14," Constantly striving, they make firm their resolve and worship me without wavering. Full of devotion, they sing of my divine glory. ","['make firm', 'worship', 'without', 'Full']",4,"['make firm', 'worship', 'Full']",[],3,0
9,15,"  Others follow the path of jnana, spiritual wisdom. They see that where there is One, that One is me; where there are many, all are me; they see my face everywhere. ","['follow', 'path of', 'see']",3,"['follow', 'path of', 'see']","['follow', 'see']",3,2
9,16,"  I am the ritual and the sacrifice; I am true medicine and the mantram. I am the offering and the fire which consumes it, and the one to whom it is offered. ","['tram', 'fire', 'consumes', 'to']",4,"['tram', 'fire', 'consumes']",[],3,0
9,17,"  I am the father and mother of this universe, and its grandfather too; I am its entire support. I am the sum of all knowledge, the purifier, the syllable Om; I am the sacred scriptures, the Rig, Yajur, and Sama Vedas. ","['mother', 'this', 'grandfa', 'support', 'purifier']",5,"['mother', 'grandfa', 'support', 'purifier']",[],4,0
9,18,"  I am the goal of life, the Lord and support of all, the inner witness, the abode of all. I am the only refuge, the one true friend; I am the beginning, the staying, and the end of creation; I am the womb and the eternal seed. ","['goal', 'Lord', 'support', 'inner', 'abode', 'refuge', 'end', 'wo', 'seed']",9,"['goal', 'Lord', 'support', 'inner', 'abode', 'refuge', 'end', 'wo', 'seed']",['wo'],9,1
9,19,  I am heat; I give and withhold the rain. I am immortality and I am death; I am what is and what is not. ,"['give', 'hold']",2,"['give', 'hold']",['give'],2,1
9,20,"  Those who follow the rituals given in the Vedas, who offer sacrifices and take soma, free themselves from evil and attain the vast heaven of the gods, where they enjoy celestial pleasures. ","['Those', 'follow', 's given in', 'take', 'free', 'from']",6,"['follow', 's given in', 'take', 'free']","['follow', 's given in', 'take']",4,3
9,21," When they have enjoyed these fully, their merit is exhausted and they return to this land of death. Thus observing Vedic rituals but caught in an endless chain of desires, they come and go. ","['these', 'exhaust', 'this', 'caught in', 'end', 'chain']",6,"['exhaust', 'caught in', 'end', 'chain']",[],4,0
9,22,"  Those who worship me and meditate on me constantly, without any other thought  I will provide for all their needs. ","['Those', 'on', 'without']",3,[],[],0,0
9,23,"  Those who worship other gods with faith and devotion also worship me, Arjuna, even if they do not observe the usual forms. ","['Those', 'with', 'form']",3,['form'],[],1,0
9,24," I am the object of all worship, its enjoyer and Lord. But those who fail to realize my true nature must be reborn. ","['Lord', 'nature']",2,"['Lord', 'nature']",[],2,0
9,25, Those who worship the devas will go to the realm of the devas; those who worship their ancestors will be united with them after death. Those who worship phantoms will become phantoms; but my devotees will come to me. ,"['with', 'after']",2,[],[],0,0
9,26,"  Whatever I am offered in devotion with a pure heart  a leaf, a flower, fruit, or water  I accept with joy. ","['in', 'with', 'pure heart', 'with']",4,['pure heart'],[],1,0
9,27," Whatever you do, make it an offering to me  the food you eat, the sacrifices you make, the help you give, even your suffering. ","['make', 'to', 'sacrifice', 'make', 'give']",5,"['make', 'sacrifice', 'make', 'give']","['make', 'make', 'give']",4,3
9,28," In this way you will be freed from the bondage of karma, and from its results both pleasant and painful. Then, firm in renunciation and yoga, with your heart free, you will come to me. ","['In this way', 'free', 'from', 'bondage', 'from', 'pain', 'firm in', 'with', 'free']",9,"['In this way', 'free', 'bondage', 'pain', 'firm in', 'free']",[],6,0
9,29,"  I look upon all creatures equally; none are less dear to me and none more dear. But those who worship me with love live in me, and I come to life in them. ","['look upon', 'to', 'those', 'with', 'in', 'come to', 'in']",7,"['look upon', 'come to']",[],2,0
9,30,  Even sinners become holy when they take refuge in me alone. ,['take refuge in'],1,['take refuge in'],['take refuge in'],1,1
9,31," Quickly their souls conform to dharma and they attain to boundless peace. Never forget this, Arjuna: no one who is devoted to me will ever come to harm. ","['conform to', 'attain to boundless', 'this', 'to', 'come to']",5,"['conform to', 'attain to boundless', 'come to']",['attain to boundless'],3,1
9,32,"  All those who take refuge in me, whatever their birth, race, sex, or caste, will attain the supreme goal; this realization can be attained even by those whom society scorns. ","['take refuge in', 'attain', 'suprem', 'goal', 'this', 'scorns']",6,"['take refuge in', 'attain', 'suprem', 'goal', 'scorns']",['take refuge in'],5,1
9,33," Kings and sages too seek this goal with devotion. Therefore, having been born in this transient and forlorn world, give all your love to me. ","['seek this goal with', 'in this transient', 'n', 'give', 'to']",5,"['seek this goal with', 'in this transient', 'n', 'give']",['give'],4,1
9,34," Fill your mind with me; love me; serve me; worship me always. Seeking me in your heart, you will at last be united with me. ","['Fill', 'with', 'in', 'heart', 'with']",5,"['Fill', 'heart']",[],2,0
5,1," ARJUNA:  O Krishna, you have recommended both the path of selfless action and sannyasa, the path of renunciation of action. Tell me definitely which is better. ","['path', 'path']",2,"['path', 'path']",[],2,0
5,2, KRISHNA:  Both renunciation of action and the selfless performance of action lead to the supreme goal. But the path of action is better than renunciation. ,"['lead to', 'goal', 'path']",3,"['lead to', 'goal', 'path']",[],3,0
5,3," Those who have attained perfect renunciation are free from any sense of duality; they are unaffected by likes and dislikes, Arjuna, and are free from the bondage of self-will. ","['Those', 'ained', 'free from', 'sense', 'unaffected', 'free from', 'bondage']",7,"['ained', 'free from', 'sense', 'unaffected', 'free from', 'bondage']",['ained'],6,1
5,4," The immature think that knowledge and action are different, but the wise see them as the same. The person who is established in one path will attain the rewards of both. ","['see', 'in', 'path', 'reward']",4,"['see', 'path', 'reward']",['see'],3,1
5,5, The goal of knowledge and the goal of service are the same; those who fail to see this are blind. ,"['goal', 'goal', 'see this', 'blind']",4,"['goal', 'goal', 'see this', 'blind']",['see this'],4,1
5,6," Perfect renunciation is difficult to attain without performing action. But the wise, following the path of selfless service, quickly reach Brahman. ","['attain without', 'following', 'path of', 'reach']",4,"['attain without', 'following', 'path of', 'reach']",['following'],4,1
5,7," Those who follow the path of service, who have completely purified themselves and conquered their senses and self-will, see the Self in all creatures and are untouched by any action they perform. ","['Those', 'follow', 'path of', 'conquered', 'see', 'in', 'untouch']",7,"['follow', 'path of', 'conquered', 'see', 'untouch']","['follow', 'conquered', 'see']",5,3
5,8," Those who know this truth, whose consciousness is unified, think always, I am not the doer. While seeing or hearing, touching or smelling; eating, moving about, or sleeping; breathing","['Those', 'this', 'ified']",3,['ified'],[],1,0
5,9," or speaking, letting go or holding on, even opening or closing the eyes, they understand that these are only the movements of the senses among sense objects. ",['these'],1,[],[],0,0
5,10, Those who surrender to Brahman all selfish attachments are like the leaf of a lotus floating clean and dry in water. Sin cannot touch them. ,"['Those', 'surrende', 'to', 'ish attachment', 'leaf', 'lotus floating']",6,"['surrende', 'ish attachment', 'leaf', 'lotus floating']",['lotus floating'],4,1
5,11," Renouncing their selfish attachments, those who follow the path of service work with body, senses, and mind for the sake of self-purification. ","['ncing', 'attachments', 'follow', 'path of', 'with', 'pur']",6,"['ncing', 'attachments', 'follow', 'path of', 'pur']","['ncing', 'follow']",5,2
5,12," Those whose consciousness is unified abandon all attachment to the results of action and attain supreme peace. But those whose desires are fragmented, who are selfishly attached to the results of their work, are bound in everything they do. ","['Those', 'consciousness', 'ified abandon', 'attachment to', 'attain', 'those', 'fragment', 'attached to', 'bound in']",9,"['consciousness', 'ified abandon', 'attachment to', 'attain', 'fragment', 'attached to', 'bound in']",['attached to'],7,1
5,13," Those who renounce attachment in all their deeds live content in the city of nine gates, the body, as its master. They are not driven to act, nor do they involve others in action. ","['Those', 'renounce', 'attachment in', 'master', 'driven', 'in']",6,"['renounce', 'attachment in', 'master', 'driven']",[],4,0
5,14," Neither the sense of acting, nor actions, nor the connection of cause and effect comes from the Lord of this world. These three arise from nature. ","['sense', 'connection', 'comes from', 'Lord', 'this', 'These', 'arise from']",7,"['sense', 'connection', 'comes from', 'Lord', 'arise from']",['comes from'],5,1
5,15, The Lord does not partake in the good and evil deeds of any person; judgment is clouded when wisdom is obscured by ignorance. ,"['partake in', 'evil', 'clouded', 'obscured']",4,"['partake in', 'evil', 'clouded', 'obscured']","['clouded', 'obscured']",4,2
5,16," But ignorance is destroyed by knowledge of the Self within. The light of this knowledge shines like the sun, revealing the supreme Brahman. ","['destroy', 'within', 'light', 'this', 'shine', 'sun', 'revealing', 'Brahman']",8,"['destroy', 'light', 'shine', 'sun', 'revealing', 'Brahman']",['revealing'],6,1
5,17," Those who cast off sin through this knowledge, absorbed in the Lord and established in him as their one goal and refuge, are not reborn as separate creatures. ","['Those', 'cast off', 'through this', 'absorb', 'in', 'Lord', 'in', 'goal', 'refuge']",9,"['cast off', 'through this', 'absorb', 'Lord', 'goal', 'refuge']",[],6,0
5,18," Those who possess this wisdom have equal regard for all. They see the same Self in a spiritual aspirant and an outcaste, in an elephant, a cow, and a dog. ","['Those', 'this', 'have', 'regard', 'see', 'in', 'spirant', 'ca', 'in']",9,"['have', 'regard', 'see', 'spirant', 'ca']","['have', 'see', 'ca']",5,3
5,19," Such people have mastered life. With even mind they rest in Brahman, who is perfect and is everywhere the same. ","['With', 'rest in']",2,['rest in'],[],1,0
5,20," They are not elated by good fortune nor depressed by bad. With mind established in Brahman, they are free from delusion. ","['elated', 'depress', 'With', 'in', 'free from']",5,"['elated', 'depress', 'free from']",['elated'],3,1
5,21," Not dependent on any external support, they realize the joy of spiritual awareness. With consciousness unified through meditation, they live in abiding joy. ","['on', 'support', 'With', 'ified through', 'in abi']",5,"['support', 'ified through', 'in abi']",['ified through'],3,1
5,22," Pleasures conceived in the world of the senses have a beginning and an end and give birth to misery, Arjuna. The wise do not look for happiness in them. ","['ures', 'in', 'world', 'have', 'end', 'give birth to', 'look', 'in']",8,"['ures', 'world', 'have', 'end', 'give birth to', 'look']","['have', 'give birth to']",6,2
5,23, But those who overcome the impulses of lust and anger which arise in the body are made whole and live in joy. ,"['overcome', 'impulses', 'arise in', 'made whole', 'in']",5,"['overcome', 'impulses', 'arise in', 'made whole']",['made whole'],4,1
5,24," They find their joy, their rest, and their light completely within themselves. United with the Lord, they attain nirvana in Brahman. ","['find', 'rest', 'light', 'within', 'United with', 'Lord', 'attain', 'vana in']",8,"['find', 'rest', 'light', 'United with', 'Lord', 'attain', 'vana in']",['find'],7,1
5,25," Healed of their sins and conflicts, working for the good of all beings, the holy sages attain nirvana in Brahman. ","['conflict', 'attain', 'in']",3,"['conflict', 'attain']",[],2,0
5,26," Free from anger and selfish desire, unified in mind, those who follow the path of yoga and realize the Self are established forever in that supreme state. ","['Free from', 'in', 'follow', 'path', 'in that', 'state']",6,"['Free from', 'follow', 'path', 'in that', 'state']",['follow'],5,1
5,27," Closing their eyes, steadying their breathing, and focusing their attention on the center of spiritual consciousness, ","['steady', 'on', 'center']",3,"['steady', 'center']",[],2,0
5,28," the wise master their senses, mind, and intellect through meditation. Self-realization is their only goal. Freed from selfish desire, fear, and anger, they live in freedom always. ","['master', 'through', 'goal', 'Freed from', 'in freedom']",5,"['master', 'goal', 'Freed from', 'in freedom']",[],4,0
5,29," Knowing me as the friend of all creatures, the Lord of the universe, the end of all offerings and all spiritual disciplines, they attain eternal peace. ","['Lord', 'end', 'attain']",3,"['Lord', 'end', 'attain']",[],3,0
17,1," ARJUNA  O Krishna, what is the state of those who disregard the scriptures but still worship with faith? Do they act from sattva, rajas, or tamas? ","['state', 'with', 'from']",3,['state'],[],1,0
17,2,"  KRISHNA  Every creature is born with faith of some kind, either sattvic, rajasic, or tamasic. Listen, and I will describe each to you. ","['with', 'to']",2,[],[],0,0
17,3,"  Our faith conforms to our nature, Arjuna. Human nature is made of faith. A person is what his shraddha is. ","['to', 'nature', 'made', 's']",4,"['nature', 'made', 's']",['made'],3,1
17,4,  Those who are sattvic worship the forms of God; those who are rajasic worship power and wealth. Those who are tamasic worship spirits and ghosts. ,"['worship', 'forms', 'worship power', 'Those', 'worship']",5,"['worship', 'forms', 'worship power', 'worship']",[],4,0
17,5," Some invent harsh penances. Motivated by hypocrisy and egotism, ","['harsh', 'Motiv']",2,"['harsh', 'Motiv']",[],2,0
17,6," they torture their innocent bodies and me who dwells within. Blinded by their strength and passion, they act and think like demons. ","['well', 'Blind', 'demons']",3,"['well', 'demons']",[],2,0
17,7,"  The three kinds of faith express themselves in the habits of those who hold them: in the food they like, the work they do, the disciplines they practice, the gifts they give. Listen, and I will describe their different ways. ","['express', 'in', 'habit', 'hold', 'in', 'give', 'ways']",7,"['express', 'habit', 'hold', 'give', 'ways']",['give'],5,1
17,8,"  Sattvic people enjoy food that is mild, tasty, substantial, agreeable, and nourishing, food that promotes health, strength, cheerfulness, and longevity. ",['promote'],1,['promote'],[],1,0
17,9," Rajasic people like food that is salty or bitter, hot, sour, or spicy  food that promotes pain, discomfort, and disease. ","['promote', 'fort']",2,"['promote', 'fort']",[],2,0
17,10," Tamasic people like overcooked, stale, leftover, and impure food, food that has lost its taste and nutritional value. ",['lost'],1,['lost'],['lost'],1,1
17,11," The sattvic perform sacrifices with their entire mind fixed on the purpose of the sacrifice. Without thought of reward, they follow the teachings of the scriptures. ","['with', 'fixed on', 'Without', 'follow', 's']",5,"['fixed on', 'follow', 's']","['fixed on', 'follow']",3,2
17,12, The rajasic perform sacrifices for the sake of show and the good it will bring them. ,"['sacrifice', 'bring']",2,"['sacrifice', 'bring']",[],2,0
17,13," The tamasic perform sacrifices ignoring both the letter and the spirit. They omit the proper prayers, the proper offerings, the proper food, and the proper faith. ",['spirit'],1,['spirit'],[],1,0
17,14,"  To offer service to the gods, to the good, to the wise, and to your spiritual teacher; purity, honesty, continence, and nonviolence: these are the disciplines of the body. ","['service to', 'to', 'to', 'to', 'these', 'disciplines']",6,"['service to', 'disciplines']",[],2,0
17,15," To offer soothing words, to speak truly, kindly, and helpfully, and to study the scriptures: these are the disciplines of speech. ","['soothing', 'these', 'disciplines']",3,"['soothing', 'disciplines']",['soothing'],2,1
17,16," Calmness, gentleness, silence, self-restraint, and purity: these are the disciplines of the mind. ","['these', 'disciplines']",2,['disciplines'],[],1,0
17,17,"  When these three levels of self-discipline are practiced without attachment to the results, but in a spirit of great faith, the sages call this practice sattvic. ","['these', 'levels', 'without', 'attachment to', 'in', 'spirit', 'great', 'this']",8,"['levels', 'attachment to', 'spirit', 'great']",[],4,0
17,18," Disciplines practiced in order to gain respect, honor, or admiration are rajasic; they are undependable and transitory in their effects. ","['gain', 'in']",2,['gain'],[],1,0
