chapter,shlok,text,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
8,22," O Arjuna! That Highest God, in Whom all beings abide, and Who pervades the entire universe, is reached only by wholehearted devotion. ","['That High', 'in', 'reached']",3,"['That High', 'reached']",['reached'],2,1
8,23," Now I will tell you, O Arjuna, of the times at which, if the mystics go forth, they do not return, and at which they go forth only to return. ","['at', 'at']",2,[],[],0,0
8,24," If knowing the Supreme Spirit the sage goes forth with fire and light, in the daytime, in the fortnight of the waxing moon and in the six months before the Northern summer solstice, he will attain the Supreme. ","['Spirit', 'with fire', 'in', 'in', 'waxing', 'in', 'before', 'at']",8,"['Spirit', 'with fire', 'waxing']",['waxing'],3,1
8,25," But if he departs in gloom, at night, during the fortnight of the waning moon and in the six months before the Southern solstice, then he reaches but lunar light and he will be born again. ","['in', 'at', 'waning', 'in', 'before', 'reach']",6,"['waning', 'reach']",['waning'],2,1
8,26," These bright and dark paths out of the world have always existed. Whoso takes the former, returns not; he who chooses the latter, returns. ","['These bright', 'dark paths', 'takes']",3,"['These bright', 'dark paths', 'takes']",['takes'],3,1
8,27, O Arjuna! The saint knowing these paths is not confused. Therefore meditate perpetually. ,['these path'],1,['these path'],[],1,0
8,28," The sage who knows this passes beyond all merit that comes from the study of the scriptures, from sacrifice, from austerities and charity, and reaches the Supreme Primeval Abode.” ","['this passe', 'beyond', 'comes from', 'from', 'from', 'reach']",6,"['this passe', 'comes from', 'reach']",['comes from'],3,1
15,1,"“Lord Shri Krishna continued: This phenomenal creation, which is both ephemeral and eternal, is like a tree, but having its seed above in the Highest and its ramifications on this earth below. The scriptures are its leaves, and he who understands this, knows. ","['This', 'having', 'High', 'this', 'this']",5,"['having', 'High']",['having'],2,1
15,2," Its branches shoot upwards and downwards, deriving their nourishment from the Qualities; its buds are the objects of sense; and its roots, which follow the Law causing man’s regeneration and degeneration, pierce downwards into the soil. ","['shoot', 'deri', 'rishment from', 'follow', 'pierce']",5,"['shoot', 'deri', 'rishment from', 'follow', 'pierce']",['follow'],5,1
15,3," In this world its true form is not known, neither its origin nor its end, and its strength is not understood., until the tree with its roots striking deep into the earth is hewn down by the sharp axe of non-attachment. ","['In this', 'end', 'strength', 'with', 'stri', 'xe', 'attachment']",7,"['In this', 'end', 'strength', 'stri', 'xe', 'attachment']",[],6,0
15,4," Beyond lies the Path, from which, when found, there is no return. This is the Primal God from where this ancient creation has sprung. ","['Beyond li', 'return', 'This', 'from', 'this', 'cient', 'sprung']",7,"['Beyond li', 'return', 'cient', 'sprung']",[],4,0
15,5," The wise attain Eternity when, freed from pride and delusion, they have conquered their love for the things of sense; when, renouncing desire and fixing their gaze on the Self, they have ceased to be tossed to and fro by the opposing sensations, like pleasure and pain. ","['attain', 'free', 'from', 'conquered', 'things', 're', 'fix', 'on', 'tossed', 'os']",10,"['attain', 'free', 'conquered', 'things', 're', 'fix', 'tossed', 'os']","['conquered', 'tossed']",8,2
15,6," Neither sun, moon, nor fire shines there. Those who go towards that place never come back. For, O Arjuna, that is my Celestial Home! ","['that', 'that', 'Celesti', 'Home']",4,"['Celesti', 'Home']",[],2,0
15,7," It is only a very small part of My Eternal Self, which is the life of the universe, drawing round itself the six senses, the mind the last, which have their source in Nature. ","['small part', 'drawing round', 'have', 'source in']",4,"['small part', 'drawing round', 'have', 'source in']","['drawing round', 'have']",4,2
15,8," When the Supreme Lord enters a body or leaves it, He gathers these senses together and travels on with them, as the wind gathers perfume while passing through the flowers. ","['gather', 'these', 'gather']",3,"['gather', 'gather']",[],2,0
15,9," He is the perception of the ear, the eye, the touch, the taste and the smell, yea and of the mind also; and the enjoyment the things which they perceive is also His. ",['things'],1,['things'],[],1,0
15,10, The ignorant do not see that it is He Who is present in life and Who departs at death or even that it is He Who enjoys pleasure through the Qualities. Only the eye of wisdom sees. ,"['see', 'in', 'at', 'through', 'sees']",5,"['see', 'sees']",['see'],2,1
15,11," The saints with great effort find Him within themselves; but not the unintelligent, who in spite of every effort cannot control their minds. ","['with great', 'find', 'within', 'control']",4,"['with great', 'find', 'control']",['find'],3,1
15,12," Remember that the Light which, proceeding from the sun, illumines the whole world, and the Light which is in the moon, and That which is in the fire also, all are born of Me. ","['proceed', 'That']",2,['proceed'],[],1,0
15,13, I enter this world and animate all My creatures with My vitality; and by My cool moonbeams I nourish the plants. ,"['this', 'with', 'be']",3,['be'],['be'],1,1
15,14," Becoming the fire of life, I pass into their bodies and, uniting with the vital streams of Prana and Apana, I digest the various kinds of food. ","['Becom', 'fire', 'unit', 'with', 'vital']",5,"['Becom', 'fire', 'unit', 'vital']",[],4,0
15,15," I am enthroned in the hearts of all; memory, wisdom and discrimination owe their origins to Me. I am He Who is to be realised in the scriptures; I inspire their wisdom and I know their truth. ","['enthro', 'in', 'heart', 'owe', 'to', 'in']",6,"['enthro', 'heart', 'owe']",[],3,0
15,16," There are two aspects in Nature: the perishable and the imperishable. All life in this world belongs to the former, the unchanging element belongs to the latter. ","['aspects in', 'in this', 'to', 'element', 'long', 'to']",6,"['aspects in', 'in this', 'element', 'long']",[],4,0
15,17," But higher than all am I, the Supreme God, the Absolute Self, the Eternal Lord, Who pervades the worlds and upholds them all. ","['higher', 'hold']",2,"['higher', 'hold']",[],2,0
15,18," Beyond comparison of the Eternal with the non-eternal am I, Who am called by scriptures and sages the Supreme Personality, the Highest God. ","['Beyond', 'with']",2,['Beyond'],[],1,0
15,19," He who with unclouded vision sees Me as the Lord-God, knows all there is to be known, and always shall worship Me with his whole heart. ","['with un', 'se', 'Lord', 'with', 'whole heart']",5,"['with un', 'se', 'Lord', 'whole heart']",[],4,0
15,20," Thus, O Sinless One, I have revealed to you this most mystic knowledge. He who understands gains wisdom and attains the consummation of life.” ","['reveal', 'to', 'this', 'mystic', 'gain', 'ation']",6,"['reveal', 'mystic', 'gain', 'ation']",[],4,0
4,1,"“Lord Shri Krishna said: This imperishable philosophy I taught to Viwaswana, the founder of the Sun dynasty, Viwaswana gave it to Manu the lawgiver, and Manu to King Ikshwaku! ","['This', 'to', 'gave', 'to', 'to']",5,['gave'],['gave'],1,1
4,2," The Divine Kings knew it, for it was their tradition. Then, after a long time, at last it was forgotten. ","['after', 'long']",2,['long'],[],1,0
4,3," It is the same ancient Path that I have now revealed to you, since you are My devotee and My friend. It is the supreme Secret. ","['Path', 'reveal', 'to']",3,"['Path', 'reveal']",[],2,0
4,4, Arjuna asked: My Lord! Viwaswana was born before You; how then can You have revealed it to him? ,"['Lord', 'before', 'to']",3,['Lord'],[],1,0
4,5," Lord Shri Krishna replied: I have been born again and again, from time to time; you too, O Arjuna! My births are known to Me, but you know not yours. ",['to'],1,[],[],0,0
4,6," I have no beginning. Though I am imperishable, as well as Lord of all that exists, yet by My own will and power do I manifest Myself. ","['have', 'Lord', 'power']",3,"['have', 'Lord', 'power']",['have'],3,1
4,7," Whenever spirituality decays and materialism is rampant, then, O Arjuna, I reincarnate Myself! ","['decays', 'rampant']",2,"['decays', 'rampant']",[],2,0
4,8," To protect the righteous, to destroy the wicked and to establish the kingdom of God, I am reborn from age to age. ","['from', 'to']",2,[],[],0,0
4,9," He who realises the divine truth concerning My birth and life is not born again; and when he leaves his body, he becomes one with Me. ",[],0,[],[],0,0
4,10," Many have merged their existences in Mine, being freed from desire, fear and anger, filled always with Me and purified by the illuminating flame of self-abnegation. ","['merged', 'in', 'free', 'from', 'filled', 'with', 'purified', 'illuminating flame']",8,"['merged', 'free', 'filled', 'purified', 'illuminating flame']","['merged', 'filled', 'purified']",5,3
4,11," Howsoever men try to worship Me, so do I welcome them. By whatever path they travel, it leads to Me at last. ","['path', 'leads to']",2,"['path', 'leads to']",[],2,0
4,12," Those who look for success, worship the Powers; and in this world their actions bear immediate fruit. ","['Those', 'look', 'Power', 'in this world', 'bear immediate fruit']",5,"['look', 'Power', 'in this world', 'bear immediate fruit']",[],4,0
4,13," The four divisions of society (the wise, the soldier, the merchant, the labourer) were created by Me, according to the natural distribution of Qualities and instincts. I am the author of them, though I Myself do no action, and am changeless. ","['division', 'distribution']",2,"['division', 'distribution']",[],2,0
4,14," My actions do not fetter Me, nor do I desire anything that they can bring. He who thus realises Me is not enslaved by action. ","['fetter', 'bring']",2,"['fetter', 'bring']",[],2,0
4,15," In the light of wisdom, our ancestors, who sought deliverance, performed their acts. Act you also, as did our fathers of old. ","['In', 'light']",2,['light'],[],1,0
4,16," What is action and what is inaction? It is a question which has bewildered the wise. But I will declare unto you the philosophy of action, and knowing it, you shall be free from evil. ","['be', 'unto', 'free from']",3,"['be', 'unto', 'free from']",['be'],3,1
4,17," It is necessary to consider what is right action, what is wrong action, and what is inaction, for mysterious is the law of action. ","['consider', 'law']",2,"['consider', 'law']",['consider'],2,1
4,18," He who can see inaction in action, and action in inaction, is the wisest among men. He is a saint, even though he still acts. ","['see', 'in', 'in']",3,['see'],['see'],1,1
4,19," The wise call him a sage, for whatever he undertakes is free from the motive of desire, and his deeds are purified by the fire of Wisdom. ","['call', 'free from', 'purified', 'fire']",4,"['call', 'free from', 'purified', 'fire']",['purified'],4,1
4,20," Having surrendered all claim to the results of his actions, always contented and independent, in reality he does nothing, even though he is apparently acting. ","['surrende', 'to', 'in']",3,['surrende'],[],1,0
4,21," Expecting nothing, his mind and personality controlled, without greed, doing bodily actions only; though he acts, yet he remains untainted. ","['control', 'without']",2,['control'],[],1,0
4,22," Content with what comes to him without effort of his own, mounting above the pairs of opposites, free from envy, his mind balanced both in success and failure; though he acts, yet the consequences do not bind him. ","['Content with', 'comes to', 'without', 'mounting above', 'pair', 'opposite', 'free from', 'balanced', 'in', 'bind']",10,"['Content with', 'comes to', 'mounting above', 'pair', 'opposite', 'free from', 'balanced', 'bind']","['comes to', 'mounting above', 'balanced']",8,3
4,23," He who is without attachment, free, his mind centered in wisdom, his actions, being done as a sacrifice, leave no trace behind. ","['without', 'attachment', 'free', 'centered in', 'sacrifice', 'leave', 'trace behind']",7,"['attachment', 'free', 'centered in', 'sacrifice', 'leave', 'trace behind']","['centered in', 'leave']",6,2
4,24," For him, the sacrifice itself is the Spirit; the Spirit and the oblation are one; it is the Spirit Itself which is sacrificed in Its own fire, and the man even in action is united with God, since while performing his act, his mind never ceases to be fixed on Him. ","['sacrifice', 'in', 'fire', 'in', 'unit', 'with', 'fixed on']",7,"['sacrifice', 'fire', 'unit', 'fixed on']",['fixed on'],4,1
4,25, Some sages sacrifice to the Powers; others offer themselves on the alter of the Eternal. ,"['to', 'Power', 'on']",3,['Power'],[],1,0
4,26, Some sacrifice their physical senses in the fire of self-control; others offer up their contact with external objects in the sacrificial fire of their senses. ,"['sacrifice', 'in', 'fire', 'in', 'sacrificial fire']",5,"['sacrifice', 'fire', 'sacrificial fire']",[],3,0
4,27," Other again sacrifice their activities and their vitality in the Spiritual fire of selfabnegation, kindled by wisdom. ","['sacrifice', 'in', 'fire', 'ab', 'kindled']",5,"['sacrifice', 'fire', 'ab', 'kindled']",['kindled'],4,1
4,28," And yet others offer as their sacrifice wealth, austerities and meditation. Monks wedded to their vows renounce their scriptural learning and even their spiritual powers. ","['sacrifice', 'to', 'power']",3,"['sacrifice', 'power']",[],2,0
4,29," There are some who practise control of the Vital Energy and govern the subtle forces of Prana and Apana, thereby sacrificing their Prana unto Apana, or their Apana unto Prana. ","['control', 'forces', 'unto', 'unto']",4,"['control', 'forces', 'unto', 'unto']",[],4,0
4,30," Others, controlling their diet, sacrifice their worldly life to the spiritual fire. All understand the principal of sacrifice, and by its means their sins are washed away. ","['control', 'to', 'fire', 'means', 'was', 'away']",6,"['control', 'fire', 'means', 'was', 'away']",['was'],5,1
4,31," Tasting the nectar of immortality, as the reward of sacrifice, they reach the Eternal. This world is not for those who refuse to sacrifice; much less the other world. ","['Tas', 'nectar', 'reward', 'reach', 'This']",5,"['Tas', 'nectar', 'reward', 'reach']",[],4,0
4,32," In this way other sacrifices too may be undergone for the Spirit’s sake. Know you that they all depend on action. Knowing this, you shall be free. ","['In this way', 'sacrifice', 'on', 'this', 'free']",5,"['In this way', 'sacrifice', 'free']",[],3,0
4,33," The sacrifice of wisdom is superior to any material sacrifice, for, O Arjuna, the climax of action is always Realisation. ","['sacrifice', 'to', 'climax']",3,"['sacrifice', 'climax']",[],2,0
4,34," This shall you learn by prostrating yourself at the Master’s feet, by questioning Him and by serving Him. The wise who have realised the Truth will teach you wisdom. ",['This'],1,[],[],0,0
4,35," Having known That, you shall never again be confounded; and, O Arjuna, by the power of that wisdom, you shall see all these people as if they were yours own Self, and therefore as Me. ","['That', 'power', 'that', 'see', 'these']",5,"['power', 'see']",['see'],2,1
4,36," Be you the greatest of sinners, yet you shall cross over all sin by the ferryboat of wisdom. ",['over'],1,[],[],0,0
4,37," As the kindled fire consumes the fuel, so, O Arjuna, in the flame of wisdom the embers of action are burnt to ashes. ","['consum', 'in', 'e', 'to']",4,"['consum', 'e']",[],2,0
4,38, There is nothing in the world so purifying as wisdom; and he who is a perfect saint finds that at last in his own Self. ,"['in', 'pur', 'find', 'that', 'in']",5,"['pur', 'find']",['find'],2,1
4,39," He who is full of faith attains wisdom, and he too who can control his senses, having attained that wisdom, he shall before long attain Supreme Peace. ","['full', 'control', 'that', 'before long attain']",4,"['full', 'control', 'before long attain']",[],3,0
4,40," But the ignorant man, and he who has no faith, and the sceptic are lost. Neither in this world nor elsewhere is there any happiness in store for him who always doubts. ","['has', 'lost', 'in this', 'in store']",4,"['has', 'lost', 'in this', 'in store']","['has', 'lost']",4,2
4,41," But the man who has renounced his action for meditation, who has cleft his doubt in two by the sword of wisdom, who remains always enthroned in his Self, is not bound by his acts. ","['cleft', 'in', 's', 'enthro', 'in', 'bound']",6,"['cleft', 's', 'enthro', 'bound']",[],4,0
4,42," Therefore, cleaving apart with the sword of wisdom the doubts of the heart, which yours own ignorance has engendered, follow the Path of Wisdom and arise!” ","['clea', 'apart', 's', 's', 'heart', 'engendered', 'follow', 'Path', 'arise']",9,"['clea', 'apart', 's', 's', 'heart', 'engendered', 'follow', 'Path', 'arise']","['engendered', 'follow']",9,2
9,1,"“Lord Shri Krishna said: I will now reveal to you, since you doubt not, that profound mysticism, which when followed by experience, shall liberate you from sin. ","['reveal to', 'found', 'followed', 'liberate', 'from']",5,"['reveal to', 'found', 'followed', 'liberate']",['followed'],4,1
9,2," This is the Premier Science, the Sovereign Secret, the Purest and Best; intuitional, righteous; and to him who practises it pleasant beyond measure. ","['This', 'Pur', 'to', 'beyond']",4,['Pur'],[],1,0
9,3," They who have no faith in this teaching cannot find Me, but remain lost in the purlieus of this perishable world. ","['have', 'in this', 'lost in', 'pur', 'this']",5,"['have', 'in this', 'lost in', 'pur']","['have', 'lost in']",4,2
9,4," The whole world is pervaded by Me, yet My form is not seen. All living things have their being in Me, yet I am not limited by them. ","['pervad', 'form', 'seen', 'have', 'in']",5,"['pervad', 'form', 'seen', 'have']","['seen', 'have']",4,2
9,5," Nevertheless, they do not consciously abide in Me. Such is My Divine Sovereignty that though I, the Supreme Self, am the cause and upholder of all, yet I remain outside. ","['', 'in', 'outside']",3,[],[],0,0
9,6," As the mighty wind, though moving everywhere, has no resting place but space, so have all these beings no home but Me. ","['moving', 'has', 'have', 'these', 'home']",5,"['moving', 'has', 'have', 'home']","['moving', 'has', 'have']",4,3
9,7," All beings, O Arjuna, return at the close of every cosmic cycle into the realm of Nature, which is a part of Me, and at the beginning of the next I send them forth again. ","['at', 'close', 'at', 'next']",4,"['close', 'next']",[],2,0
9,8," With the help of Nature, again and again I pour forth the whole multitude of beings, whether they will or no, for they are ruled by My Will. ","['With', 'pour', 'whole', 'rule']",4,"['pour', 'whole', 'rule']",[],3,0
9,9, But these acts of mine do not bind Me. I remain outside and unattached. ,"['these', 'bind', 'attache']",3,"['bind', 'attache']",[],2,0
9,10," Under my guidance, Nature produces all things movable and immovable. Thus it is, O Arjuna, that this universe revolves. ","['Under', 'guidance', 'produce', 'this', 'revolves']",5,"['guidance', 'produce', 'revolves']",[],3,0
9,11," Fools disregard Me, seeing Me clad in human form. They know not that in My higher nature I am the Lord-God of all. ","['cla', 'in', 'form', 'in', 'higher nature', 'Lord']",6,"['cla', 'form', 'higher nature', 'Lord']",[],4,0
9,12," Their hopes are vain, their actions worthless, their knowledge futile; they are without sense, deceitful, barbarous and godless. ","['worth', 'without']",2,['worth'],[],1,0
9,13," But the Great Souls, O Arjuna! Filled with My Divine Spirit, they worship Me, they fix their minds on Me and on Me alone, for they know that I am the imperishable Source of being. ","['Great', 'Fill', 'with', 'fix', 'on', 'on', 'Source']",7,"['Great', 'Fill', 'fix', 'Source']",[],4,0
9,14," Always extolling Me, strenuous, firm in their vows, prostrating themselves before Me, they worship Me continually with concentrated devotion. ","['to', 'firm in', 'prost', 'before', 'with concentrat']",5,"['firm in', 'prost', 'with concentrat']",[],3,0
9,15," Others worship Me with full consciousness as the One, the Manifold, the Omnipresent, the Universal. ","['with full consciousness', 'Manifold']",2,"['with full consciousness', 'Manifold']",[],2,0
9,16," I am the Oblation, the Sacrifice and the Worship; I am the Fuel and the Chant, I am the Butter offered to the fire, I am the Fire itself, and I am the Act of offering. ",['to'],1,[],[],0,0
9,17, I am the Father of the universe and its Mother; I am its Nourisher and its Grandfather; I am the Knowable and the Pure; I am Om; and I am the Sacred Scriptures. ,"['uri', 'Grandfa']",2,"['uri', 'Grandfa']",[],2,0
9,18," I am the Goal, the Sustainer, the Lord, the Witness, the Home, the Shelter, the Lover and the Origin; I am Life and Death; I am the Fountain and the Seed Imperishable. ","['lter', 'Fountain', 'Seed Imperish']",3,"['lter', 'Fountain', 'Seed Imperish']",[],3,0
9,19," I am the Heat of the Sun, I release and hold back the Rains. I am Death and Immortality; I am Being and Not-Being. ","['Heat', 'release', 'hold back']",3,"['Heat', 'release', 'hold back']",['hold back'],3,1
9,20," Those who are versed in the scriptures, who drink the mystic Soma-juice and are purified from sin, but who while worshipping Me with sacrifices pray that I will lead them to heaven; they reach the holy world where lives the Controller of the Powers of Nature, and they enjoy the feasts of Paradise. ","['Those', 'in', 'stic', 'from', 'with', 'lead', 'reach', 'Control', 'Power', 'asts']",10,"['stic', 'lead', 'reach', 'Control', 'Power', 'asts']",[],6,0
9,21," Yet although they enjoy the spacious glories of Paradise, nevertheless, when their merit is exhausted, they are born again into this world of mortals. They have followed the letter of the scriptures, yet because they have sought but to fulfill their own desires, they must depart and return again and again. ","['spacious', 'es', 'exhausted', 'into this world', 'followed']",5,"['spacious', 'es', 'exhausted', 'into this world', 'followed']","['exhausted', 'followed']",5,2
9,22," But if a man will meditate on Me and Me alone, and will worship Me always and everywhere, I will take upon Myself the fulfillment of his aspiration, and I will safeguard whatsoever he shall attain. ","['on', 'take upon']",2,['take upon'],['take upon'],1,1
9,23," Even those who worship the lesser Powers, if they do so with faith, they thereby worship Me, though not in the right way. ","['Power', 'with', 'in', 'way']",4,"['Power', 'way']",[],2,0
9,24," I am the willing recipient of sacrifice, and I am its true Lord. But these do not know me in truth, and so they sink back. ","['sacrifice', 'Lord', 'these', 'in', 'sink back']",5,"['sacrifice', 'Lord', 'sink back']",[],3,0
9,25," The votaries of the lesser Powers go to them; the devotees of spirits go to them; they who worship the Powers of Darkness, to such Powers shall they go; and so, too, those who worship Me shall come to Me. ","['go to', 'Power', 'to', 'Power', 'go']",5,"['go to', 'Power', 'Power', 'go']","['go to', 'go']",4,2
9,26," Whatever a man offers to Me, whether it be a leaf, or a flower, of fruit, or water, I accept it, for it is offered with devotion and purity of mind. ","['to', 'with']",2,[],[],0,0
9,27," Whatever you do, whatever you do eat, whatever you do sacrifice and give, whatever austerities you practisest, do all as an offering to Me. ",['to'],1,[],[],0,0
9,28," So shall your action be attended by no result, either good or bad; but through the spirit of renunciation you shall come to Me and be free. ","['attend', 'through', 'spirit', 'to', 'free']",5,"['attend', 'spirit', 'free']",[],3,0
9,29," I am the same to all beings. I favour none, and I hate none. But those who worship Me devotedly, they live in Me, and I in them. ","['to', 'devo']",2,['devo'],[],1,0
9,30," Even the most sinful, if he worship Me with his whole heart, shall be considered righteous, for he is treading the right path. ","['with', 'whole heart', 'considered', 'path']",4,"['whole heart', 'considered', 'path']",['considered'],3,1
9,31," He shall attain spirituality before long, and Eternal Peace shall be his. O Arjuna! Believe me, My devotee is never lost. ","['attain', 'before', 'devo', 'lost']",4,"['attain', 'devo', 'lost']",['lost'],3,1
9,32," For even the children of sinful parents, and those miscalled the weaker sex, and merchants, and labourers, if only they will make Me their refuge, they shall attain the Highest. ","['those', 'weaker', 'make', 'refuge', 'attain', 'High']",6,"['weaker', 'make', 'refuge', 'attain', 'High']",['make'],5,1
9,33," What need then to mention the holy Ministers of God, the devotees and the saintly rulers? Do you, therefore, born in this changing and miserable world, do you too worship Me. ","['then', 'in this changing', 'able']",3,"['then', 'in this changing', 'able']",[],3,0
9,34," Fix your mind on Me, devote yourself to Me, sacrifice for Me, surrender to Me, make Me the object of your aspirations, and you shall assuredly become one with Me, Who am yours own Self.” ","['Fix', 'on', 'to', 'to', 'object']",5,"['Fix', 'object']",[],2,0
5,1,"“Arjuna said: My Lord! At one moment You praise renunciation of action; at another, right action. Tell me truly, I pray, which of these is the more conducive to my highest welfare? ","['Lord', 'At', 'at', 'these', 'conduc', 'to', 'highest']",7,"['Lord', 'conduc', 'highest']",[],3,0
5,2," Lord Shri Krishna replied: Renunciation of action and the path of right action both lead to the highest; of the two, right action is the better. ","['path', 'lead to', 'highest']",3,"['path', 'lead to', 'highest']",[],3,0
5,3," He is a true ascetic who never desires or dislikes, who is uninfluenced by the opposites and is easily freed from bondage. ","['fluence', 'free', 'from']",3,"['fluence', 'free']",[],2,0
5,4," Only the unenlightened speak of wisdom and right action as separate, not the wise. If any man knows one, he enjoys the fruit of both. ","['separate', 'fruit']",2,"['separate', 'fruit']",[],2,0
5,5," The level which is reached by wisdom is attained through right action as well. He who perceives that the two are one, knows the truth. ","['level', 'reached', 'through']",3,"['level', 'reached']",['reached'],2,1
5,6," Without concentration, O Mighty Man, renunciation is difficult. But the sage who is always meditating on the Divine, before long shall attain the Absolute. ","['Without', 'on', 'before long', 'tain']",4,"['before long', 'tain']",[],2,0
5,7," He who is spiritual, who is pure, who has overcome his senses and his personal self, who has realised his highest Self as the Self of all, such a one, even though he acts, is not bound by his acts. ","['overcome', 'highest', 'bound']",3,"['overcome', 'highest', 'bound']",[],3,0
5,8," Though the saint sees, hears, touches, smells, eats, moves, sleeps and breathes, yet he knows the Truth, and he knows that it is not he who acts. ",[],0,[],[],0,0
5,9," Though he talks, though he gives and receives, though he opens his eyes and shuts them, he still knows that his senses are merely disporting themselves among the objects of perception. ","['disporting', 'among', 'objects']",3,"['disporting', 'objects']",['disporting'],2,1
5,10," He who dedicates his actions to the Spirit, without any personal attachment to them, he is no more tainted by sin than the water lily is wetted by water. ","['dedicat', 'to', 'without', 'attachment to', 'tain', 'li', 'wet']",7,"['dedicat', 'attachment to', 'tain', 'li', 'wet']",[],5,0
5,11," The sage performs his action dispassionately, using his body, mind and intellect, and even his senses, always as a means of purification. ",['means'],1,['means'],[],1,0
5,12," Having abandoned the fruit of action, he wins eternal peace. Others unacquainted with spirituality, led by desire and clinging to the benefit which they think will follow their actions, become entangled in them. ","['abandon', 'fruit', 'win', 'with', 'led', 'clinging to', 'follow', 'tangled in']",8,"['abandon', 'fruit', 'win', 'led', 'clinging to', 'follow', 'tangled in']","['led', 'clinging to', 'follow', 'tangled in']",7,4
5,13," Mentally renouncing all actions, the self-controlled soul enjoys bliss in this body, the city of the nine gates, neither doing anything himself nor causing anything to be done. ","['ncing', 'control', 'in this']",3,"['ncing', 'control', 'in this']",['ncing'],3,1
5,14," The Lord of this universe has not ordained activity, or any incentive thereto, or any relation between an act and its consequences. All this is the work of Nature. ","['Lord', 'this', 'thereto', 'between', 'this', 'work']",6,"['Lord', 'thereto', 'work']",[],3,0
5,15, The Lord does not accept responsibility for any man’s sin or merit. Men are deluded because in them wisdom is submerged in ignorance. ,"['accept', 'in', 'submerged in']",3,"['accept', 'submerged in']",['submerged in'],2,1
5,16," Surely wisdom is like the sun, revealing the supreme truth to those whose ignorance is dispelled by the wisdom of the Self. ","['sun', 'revealing', 'to']",3,"['sun', 'revealing']",['revealing'],2,1
5,17," Meditating on the Divine, having faith in the Divine, concentrating on the Divine and losing themselves in the Divine, their sins dissolved in wisdom, they go where there is no return. ","['on', 'having', 'in', 'on', 'los', 'in', 'dissolved in', 'go where', 'return']",9,"['having', 'los', 'dissolved in', 'go where', 'return']","['having', 'dissolved in', 'go where']",5,3
5,18," Sages look equally upon all, whether he be a minister of learning and humility, or an infidel, or whether it be a cow, an elephant or a dog. ","['look', 'upon', 'minister']",3,"['look', 'minister']",[],2,0
5,19," Even in this world they conquer their earth-life whose minds, fixed on the Supreme, remain always balanced; for the Supreme has neither blemish nor bias. ","['in this', 'conquer', 'fixed on', 'remain', 'balance', 'has', 'blemish']",7,"['in this', 'conquer', 'fixed on', 'remain', 'balance', 'has', 'blemish']","['fixed on', 'has']",7,2
5,20, He who knows and lives in the Absolute remains unmoved and unperturbed; he is not elated by pleasure or depressed by pain. ,"['in', 'el', 'depress']",3,"['el', 'depress']",[],2,0
5,21," He finds happiness in his own Self, and enjoys eternal bliss, whose heart does not yearn for the contacts of earth and whose Self is one with the Everlasting. ","['find', 'in', 'yearn', 'contacts', 'with']",5,"['find', 'yearn', 'contacts']",['find'],3,1
5,22, The joys that spring from external associations bring pain; they have their beginning and their endings. The wise man does not rejoice in them. ,"['spring from external associations bring pain', 'have', 'in']",3,"['spring from external associations bring pain', 'have']","['spring from external associations bring pain', 'have']",2,2
5,23," He who, before he leaves his body, learns to surmount the promptings of desire and anger is a saint and is happy. ","['surmount', 'ings', 'sa']",3,"['surmount', 'ings', 'sa']",[],3,0
5,24," He who is happy within his Self and has found Its peace, and in whom the inner light shines, that sage attains Eternal Bliss and becomes the Spirit Itself. ","['within', 'found', 'peace', 'in', 'inner light shines', 'ains']",6,"['found', 'peace', 'inner light shines', 'ains']",[],4,0
5,25," Sages whose sins have been washed away, whose sense of separateness has vanished, who have subdued themselves, and seek only the welfare of all, come to the Eternal Spirit. ","['was', 'sense', 'seek', 'come to']",4,"['was', 'sense', 'seek', 'come to']",['was'],4,1
5,26," Saints who know their Selves, who control their minds, and feel neither desire nor anger, find Eternal Bliss everywhere. ","['control', 'feel', 'find']",3,"['control', 'feel', 'find']",['find'],3,1
5,27," Excluding external objects, his gaze fixed between the eyebrows, the inward and outward breathings passing equally through his nostrils; ",['pas'],1,['pas'],[],1,0
5,28," Governing sense, mind and intellect, intent on liberation, free from desire, fear and anger, the sage is forever free. ","['Governing', 'on', 'free from', 'free']",4,"['Governing', 'free from', 'free']",['Governing'],3,1
5,29," Knowing me as Him who gladly receives all offerings of austerity and sacrifice, as the Might Ruler of all the Worlds and the Friend of all beings, he passes to Eternal Peace.” ","['Ruler', 'passe', 'to']",3,"['Ruler', 'passe']",[],2,0
17,1,"“Arjuna asked: My Lord! Those who do acts of sacrifice, not according to the scriptures but nevertheless with implicit faith, what is their condition? Is it one of Purity, of Passion or of Ignorance? ","['Lord', 'Those', 'with']",3,['Lord'],[],1,0
17,2," Lord Shri Krishna replied: Man has an inherent faith in one or another of the Qualities – Purity, Passion and Ignorance. Now listen. ","['has', 'in']",2,['has'],['has'],1,1
17,3, The faith of every man conforms to his nature. By nature he is full of faith. He is in fact what his faith makes him. ,"['to', 'nature', 'full', 'in', 'makes']",5,"['nature', 'full', 'makes']",['makes'],3,1
17,4," The Pure worship the true God; the Passionate, the powers of wealth and magic; the Ignorant, the spirits of the dead and of the lower orders of nature. ","['powers', 's', 'lower orders']",3,"['powers', 's', 'lower orders']",[],3,0
